virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,Color,multi_variant_title,multi_variant_fields,product_price,published,category_path,product_desc,Description,peso,Description
,FAIRUZ-Art:101F,0105027390,,FAIRUZ-Art-101F-0105027390,UNICO,VARIOS,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","BOMBACHA FAIRUZ-Art:101F<br />UNICO - VARIOS",101F,1000,101F
,FAIRUZ-Art:102F,0105027400,,FAIRUZ-Art-102F-0105027400,UNICO,VARIOS,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","BOMBACHA FAIRUZ-Art:102F<br />UNICO - VARIOS",102F,1000,102F
351,FAIRUZ-Art:110F,0101043340,,FAIRUZ-Art-110F-0101043340,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:110F<br />Conj. nena alg. y lycra c/estampado lunares c/puntilla<br>
Colores: blanco/negro - blanco/rosa<br>
Talles: 4/12</p>","110F CONJ FAIRUZ",1000,"110F CONJ FAIRUZ"
,FAIRUZ-Art:111F,0101043350,,FAIRUZ-Art-111F-0101043350,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:111F<br />CONJ - FAIRUZ","111F CONJ FAIRUZ",1000,"111F CONJ FAIRUZ"
,FAIRUZ-Art:112F,0101043360,,FAIRUZ-Art-112F-0101043360,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:112F<br />CONJ - FAIRUZ","112F CONJ FAIRUZ",1000,"112F CONJ FAIRUZ"
,FAIRUZ-Art:113F,0101043370,,FAIRUZ-Art-113F-0101043370,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:113F<br />CONJ - FAIRUZ","113F CONJ FAIRUZ",1000,"113F CONJ FAIRUZ"
,FAIRUZ-Art:114F,0101043380,,FAIRUZ-Art-114F-0101043380,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:114F<br />CONJ - FAIRUZ","114F CONJ FAIRUZ",1000,"114F CONJ FAIRUZ"
350,FAIRUZ-Art:115F,0101043390,,FAIRUZ-Art-115F-0101043390,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:115F<br />Conj. nena alg. y lycra rayado c/estampa<br>
Colores: blanco/rosa - blanco/celeste<br>
Talles: 4/12</p>","115F CONJ FAIRUZ",1000,"115F CONJ FAIRUZ"
,FAIRUZ-Art:116F,0101043400,,FAIRUZ-Art-116F-0101043400,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:116F<br />CONJ - FAIRUZ","116F CONJ FAIRUZ",1000,"116F CONJ FAIRUZ"
,FAIRUZ-Art:117F,0101043410,,FAIRUZ-Art-117F-0101043410,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:117F<br />CONJ - FAIRUZ","117F CONJ FAIRUZ",1000,"117F CONJ FAIRUZ"
,FAIRUZ-Art:118F,0101043420,,FAIRUZ-Art-118F-0101043420,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:118F<br />CONJ - FAIRUZ","118F CONJ FAIRUZ",1000,"118F CONJ FAIRUZ"
,FAIRUZ-Art:120F,0101043430,,FAIRUZ-Art-120F-0101043430,CONJ,FAIRUZ,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,"Lenceria de Mujer/Fairuz","CONJUNTO FAIRUZ-Art:120F<br />CONJ - FAIRUZ","120F CONJ FAIRUZ",1000,"120F CONJ FAIRUZ"
